"","prolific_participant_id","story_count","probe","probe_type","line","line_text","count_Question_board","Dimension","Foreshadow","Shift","Post_Topic","response","correct","response_time","age","Sex","First.Language","English.speaking.Monolingual","Current.Country.of.Residence"
"154","5f0da6848c9769018bb99f27",14,"y","q",0,"Is this true?<br/>Spencer¡¦s package would arrive by Tuesday.",NA,"Spatial","y","n","","j",1,2753,31,"Male","Italian","I know one other language in addition to English","Italy"
"155","5f0da6848c9769018bb99f27",15,"n","n",1,"Philip was excited to be back in the United States.",NA,"Entity","y","y","","space",1,4287,31,"Male","Italian","I know one other language in addition to English","Italy"
"156","5f0da6848c9769018bb99f27",15,"n","n",2,"He was waiting outside of his favorite bar.",NA,"Entity","y","y","","space",1,1852,31,"Male","Italian","I know one other language in addition to English","Italy"
"157","5f0da6848c9769018bb99f27",15,"n","n",3,"But it had been almost four years since his last visit.",NA,"Entity","y","y","","space",1,3175,31,"Male","Italian","I know one other language in addition to English","Italy"
"158","5f0da6848c9769018bb99f27",15,"n","s",4,"He saw a familiar shape approaching.",NA,"Entity","y","y","","space",1,952,31,"Male","Italian","I know one other language in addition to English","Italy"
"159","5f0da6848c9769018bb99f27",15,"n","s",5,"When Philip reached out his hand, Andrew hugged him.",NA,"Entity","y","y","","space",1,1401,31,"Male","Italian","I know one other language in addition to English","Italy"
"160","5f0da6848c9769018bb99f27",15,"y","v",0,"WAITING",NA,"Entity","y","y","","f",1,1610,31,"Male","Italian","I know one other language in addition to English","Italy"
"161","5f0da6848c9769018bb99f27",15,"n","n",6,"They were going to visit some of their regular haunts.",NA,"Entity","y","y","","space",1,1906,31,"Male","Italian","I know one other language in addition to English","Italy"
"162","5f0da6848c9769018bb99f27",15,"y","q",0,"Is this true?<br/>Philip had gone to school in the U.S.",NA,"Entity","y","y","","j",0,2138,31,"Male","Italian","I know one other language in addition to English","Italy"
"163","5f0da6848c9769018bb99f27",16,"n","n",1,"Mike was finally driving to the concert.",NA,"Goal","y","n","","space",1,1946,31,"Male","Italian","I know one other language in addition to English","Italy"
"164","5f0da6848c9769018bb99f27",16,"n","n",2,"He had been waiting for months to see The Decemberists.",NA,"Goal","y","n","","space",1,1588,31,"Male","Italian","I know one other language in addition to English","Italy"
"165","5f0da6848c9769018bb99f27",16,"n","n",3,"He turned the car¡¦s stereo up and smiled at his date.",NA,"Goal","y","n","","space",1,2220,31,"Male","Italian","I know one other language in addition to English","Italy"
"166","5f0da6848c9769018bb99f27",16,"n","s",4,"They were starting to get a little hungry.",NA,"Goal","y","n","","space",1,1728,31,"Male","Italian","I know one other language in addition to English","Italy"
"167","5f0da6848c9769018bb99f27",16,"n","s",5,"He double-checked that he still had the tickets.",NA,"Goal","y","n","","space",1,2228,31,"Male","Italian","I know one other language in addition to English","Italy"
"168","5f0da6848c9769018bb99f27",16,"y","v",0,"DRIVING",NA,"Goal","y","n","","f",1,986,31,"Male","Italian","I know one other language in addition to English","Italy"
"169","5f0da6848c9769018bb99f27",16,"n","n",6,"He couldn¡¦t wait for the show to begin.",NA,"Goal","y","n","","space",1,1071,31,"Male","Italian","I know one other language in addition to English","Italy"
"170","5f0da6848c9769018bb99f27",16,"y","f",0,"SINGING",NA,"Goal","y","n","","j",1,1002,31,"Male","Italian","I know one other language in addition to English","Italy"
"171","5f0da6848c9769018bb99f27",16,"y","q",0,"Is this true?<br/>Mike was going to see The Wallflowers.",NA,"Goal","y","n","","f",0,2948,31,"Male","Italian","I know one other language in addition to English","Italy"
"172","5f0da6848c9769018bb99f27",17,"n","n",1,"Janie was listening to the radio.",NA,"Temporal","n","n","","space",1,991,31,"Male","Italian","I know one other language in addition to English","Italy"
"173","5f0da6848c9769018bb99f27",17,"y","f",0,"DANCING",NA,"Temporal","n","n","","j",1,1106,31,"Male","Italian","I know one other language in addition to English","Italy"
"174","5f0da6848c9769018bb99f27",17,"n","n",2,"She had been stressed all day and was finally unwinding.",NA,"Temporal","n","n","","space",1,1675,31,"Male","Italian","I know one other language in addition to English","Italy"
"175","5f0da6848c9769018bb99f27",17,"n","n",3,"The dj was spinning some really great stuff.",NA,"Temporal","n","n","","space",1,3084,31,"Male","Italian","I know one other language in addition to English","Italy"
"176","5f0da6848c9769018bb99f27",17,"n","s",4,"She really liked this song, especially the pounding bass line.",NA,"Temporal","n","n","","space",1,2551,31,"Male","Italian","I know one other language in addition to English","Italy"
"177","5f0da6848c9769018bb99f27",17,"n","s",5,"She turned up the volume and adjusted the bass level.",NA,"Temporal","n","n","","space",1,1595,31,"Male","Italian","I know one other language in addition to English","Italy"
"178","5f0da6848c9769018bb99f27",17,"y","v",0,"UNWINDING",NA,"Temporal","n","n","","j",0,1393,31,"Male","Italian","I know one other language in addition to English","Italy"
"179","5f0da6848c9769018bb99f27",17,"n","s",6,"It was loud enough to rattle her windows.",NA,"Temporal","n","n","","space",1,1744,31,"Male","Italian","I know one other language in addition to English","Italy"
"180","5f0da6848c9769018bb99f27",17,"y","q",0,"Is this true?<br/>Janie had had a very relaxing day.",NA,"Temporal","n","n","","f",0,4356,31,"Male","Italian","I know one other language in addition to English","Italy"
"181","5f0da6848c9769018bb99f27",18,"n","n",1,"Alexis stared at her computer with a look of extreme focus.",NA,"Filler","f","f","","space",1,2606,31,"Male","Italian","I know one other language in addition to English","Italy"
"182","5f0da6848c9769018bb99f27",18,"n","n",2,"She was working hard on her latest article, and her editor <br/>wanted to see a draft.",NA,"Filler","f","f","","space",1,2607,31,"Male","Italian","I know one other language in addition to English","Italy"
"183","5f0da6848c9769018bb99f27",18,"y","f",0,"BLINKING",NA,"Filler","f","f","","j",1,1158,31,"Male","Italian","I know one other language in addition to English","Italy"
"184","5f0da6848c9769018bb99f27",18,"n","n",3,"Soon, one of her interns would ask her for a coffee order.",NA,"Filler","f","f","","space",1,1730,31,"Male","Italian","I know one other language in addition to English","Italy"
"185","5f0da6848c9769018bb99f27",18,"n","n",4,"She couldn¡¦t wait for a jolt of caffeine.",NA,"Filler","f","f","","space",1,1224,31,"Male","Italian","I know one other language in addition to English","Italy"
"186","5f0da6848c9769018bb99f27",18,"y","f",0,"SIPPING",NA,"Filler","f","f","","f",0,2290,31,"Male","Italian","I know one other language in addition to English","Italy"
"187","5f0da6848c9769018bb99f27",18,"n","n",5,"The final paragraph of her piece was giving her some trouble.",NA,"Filler","f","f","","space",1,1839,31,"Male","Italian","I know one other language in addition to English","Italy"
"188","5f0da6848c9769018bb99f27",18,"n","n",6,"Luckily, the intern was here.",NA,"Filler","f","f","","space",1,1099,31,"Male","Italian","I know one other language in addition to English","Italy"
"189","5f0da6848c9769018bb99f27",18,"y","q",0,"Is this true?<br/>Alexis was writing a book.",NA,"Filler","f","f","","f",0,1775,31,"Male","Italian","I know one other language in addition to English","Italy"
"190","5f0da6848c9769018bb99f27",19,"n","n",1,"Oliver had been busy washing his clothes all day.",NA,"Spatial","n","y","","space",1,1438,31,"Male","Italian","I know one other language in addition to English","Italy"
"191","5f0da6848c9769018bb99f27",19,"n","n",2,"He was almost finished with his final load.",NA,"Spatial","n","y","","space",1,1317,31,"Male","Italian","I know one other language in addition to English","Italy"
"192","5f0da6848c9769018bb99f27",19,"n","n",3,"Folding sheets was always a struggle.",NA,"Spatial","n","y","","space",1,1861,31,"Male","Italian","I know one other language in addition to English","Italy"
"193","5f0da6848c9769018bb99f27",19,"n","s",4,"He realized he was almost out of fabric softener.",NA,"Spatial","n","y","","space",1,1573,31,"Male","Italian","I know one other language in addition to English","Italy"
"194","5f0da6848c9769018bb99f27",19,"n","s",5,"When he looked in his linen closet, it was completely full.",NA,"Spatial","n","y","","space",1,3326,31,"Male","Italian","I know one other language in addition to English","Italy"
"195","5f0da6848c9769018bb99f27",19,"y","v",0,"WASHING",NA,"Spatial","n","y","","f",1,1593,31,"Male","Italian","I know one other language in addition to English","Italy"
"196","5f0da6848c9769018bb99f27",19,"n","s",6,"He¡¦d have to come back tomorrow.",NA,"Spatial","n","y","","space",1,758,31,"Male","Italian","I know one other language in addition to English","Italy"
"197","5f0da6848c9769018bb99f27",19,"y","f",0,"IRONING",NA,"Spatial","n","y","","j",1,988,31,"Male","Italian","I know one other language in addition to English","Italy"
"198","5f0da6848c9769018bb99f27",19,"y","q",0,"Is this true?<br/>Oliver was busy with laundry.",NA,"Spatial","n","y","","f",1,1456,31,"Male","Italian","I know one other language in addition to English","Italy"
"199","5f0da6848c9769018bb99f27",20,"n","n",1,"Finally, the gang was back together again.",NA,"Entity","n","n","","space",1,1453,31,"Male","Italian","I know one other language in addition to English","Italy"
"200","5f0da6848c9769018bb99f27",20,"n","n",2,"It had been about four months since they last played cards.",NA,"Entity","n","n","","space",1,2122,31,"Male","Italian","I know one other language in addition to English","Italy"
"201","5f0da6848c9769018bb99f27",20,"n","n",3,"Everyone settled around the table, chatting and catching up.",NA,"Entity","n","n","","space",1,1970,31,"Male","Italian","I know one other language in addition to English","Italy"
"202","5f0da6848c9769018bb99f27",20,"n","s",4,"Someone said no texting at the table.",NA,"Entity","n","n","","space",1,1807,31,"Male","Italian","I know one other language in addition to English","Italy"
"203","5f0da6848c9769018bb99f27",20,"n","s",5,"Nick shuffled the cards and dealt them.",NA,"Entity","n","n","","space",1,1617,31,"Male","Italian","I know one other language in addition to English","Italy"
"204","5f0da6848c9769018bb99f27",20,"y","v",0,"CHATTING",NA,"Entity","n","n","","f",1,1858,31,"Male","Italian","I know one other language in addition to English","Italy"
"205","5f0da6848c9769018bb99f27",20,"n","n",6,"They joked that his new wife would expect him home soon.",NA,"Entity","n","n","","space",1,2384,31,"Male","Italian","I know one other language in addition to English","Italy"
"206","5f0da6848c9769018bb99f27",20,"y","f",0,"DEALING",NA,"Entity","n","n","","f",0,867,31,"Male","Italian","I know one other language in addition to English","Italy"
"207","5f0da6848c9769018bb99f27",20,"y","q",0,"Is this true?<br/>The gang last played cards about four months ago.",NA,"Entity","n","n","","f",1,2828,31,"Male","Italian","I know one other language in addition to English","Italy"
"208","5f0da6848c9769018bb99f27",21,"n","n",1,"Byron walked out of the salty air into the relative cool of the bridge.",NA,"Filler","f","f","","space",1,3129,31,"Male","Italian","I know one other language in addition to English","Italy"
"209","5f0da6848c9769018bb99f27",21,"n","n",2,"It had been two months since he¡¦d been on the yacht.",NA,"Filler","f","f","","space",1,1675,31,"Male","Italian","I know one other language in addition to English","Italy"
"210","5f0da6848c9769018bb99f27",21,"n","n",3,"He couldn¡¦t have asked for a better day than today.",NA,"Filler","f","f","","space",1,1163,31,"Male","Italian","I know one other language in addition to English","Italy"
"211","5f0da6848c9769018bb99f27",21,"n","n",4,"The skies were clear, and the water was calm and smooth.",NA,"Filler","f","f","","space",1,1372,31,"Male","Italian","I know one other language in addition to English","Italy"
"212","5f0da6848c9769018bb99f27",21,"y","f",0,"NAVIGATING",NA,"Filler","f","f","","j",1,992,31,"Male","Italian","I know one other language in addition to English","Italy"
"213","5f0da6848c9769018bb99f27",21,"n","n",5,"He looked again at the map to plot his course",NA,"Filler","f","f","","space",1,1125,31,"Male","Italian","I know one other language in addition to English","Italy"
"214","5f0da6848c9769018bb99f27",21,"y","f",0,"SAILING",NA,"Filler","f","f","","f",0,964,31,"Male","Italian","I know one other language in addition to English","Italy"
"215","5f0da6848c9769018bb99f27",21,"n","n",6,"He found a route that would take the better part of a day to navigate.",NA,"Filler","f","f","","space",1,1616,31,"Male","Italian","I know one other language in addition to English","Italy"
"216","5f0da6848c9769018bb99f27",21,"y","q",0,"Is this true?<br/>Byron had not been on the yacht for two months.",NA,"Filler","f","f","","j",0,4036,31,"Male","Italian","I know one other language in addition to English","Italy"
"217","5f0da6848c9769018bb99f27",22,"n","n",1,"Rita sat down on the bench to eat some chocolate pudding.",NA,"Entity","y","n","","space",1,1631,31,"Male","Italian","I know one other language in addition to English","Italy"
"218","5f0da6848c9769018bb99f27",22,"n","n",2,"She had been looking forward to it all day.",NA,"Entity","y","n","","space",1,1610,31,"Male","Italian","I know one other language in addition to English","Italy"
"219","5f0da6848c9769018bb99f27",22,"n","s",3,"It wouldn¡¦t be long before he arrived.",NA,"Entity","y","n","","space",1,1252,31,"Male","Italian","I know one other language in addition to English","Italy"
